Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Country
2020-12-03 18:32:46+00:00,1334566261284548610,"This has been a difficult year for us as a country.
 
It has severely tested our resolve and demanded great sacrifices of each and every one of us.
 
But even as the holidays approach, we cannot let our guard down.",CyrilRamaphosa,99,7,South Africa
2020-12-03 18:32:28+00:00,1334566184793018373,"We should keep gatherings small, have them outside or in well ventilated venues, ensure social distancing and wear masks as much as possible.
 
We must remember that as much as we want to relax, this virus does not take a holiday.",CyrilRamaphosa,139,13,South Africa
2020-12-03 18:32:07+00:00,1334566096310046722,"These social gatherings can be ‘super-spreader’ events that carry a huge risk of transmission of the virus.
 
Each of us needs to ensure we take precautions to avoid spreading the virus to our families, especially our elders.",CyrilRamaphosa,86,3,South Africa
2020-12-03 18:31:52+00:00,1334566035693985795,"The summer season is traditionally a time for social gatherings, attending festivals and events, and socialising at weddings, religious gatherings and in both public and private spaces.",CyrilRamaphosa,100,11,South Africa
2020-12-03 18:30:39+00:00,1334565729740394496,"Travel carries great risks, which we can reduce by avoiding unnecessary travel.
 
We can also reduce infection risk by wearing a mask in public transport, keeping the vehicle windows open and maintaining prevention measures on arrival.",CyrilRamaphosa,109,12,South Africa
2020-12-03 18:30:26+00:00,1334565673444499458,"The festive season is approaching.
 
Schools and places of higher learning have closed for the summer holidays.
 
Many of you are winding down at work and will soon be at home with your families.
 
Many of you are preparing to travel to reunite with friends and relatives.",CyrilRamaphosa,77,5,South Africa
2020-12-03 18:29:41+00:00,1334565487129350145,"Across the world, countries with declining infections have eased restrictions only to experience a second, even more severe wave, forcing them to reimpose restrictions on movement, gatherings and economic activity.
 
If there was ever a time for caution, it is now.",CyrilRamaphosa,105,9,South Africa
2020-12-03 18:29:37+00:00,1334565470377304064,"It is extremely encouraging that the #CovidAlert SA app has now been downloaded by a million South Africans.
 
If there is anything this pandemic has taught us, it is the danger of becoming complacent.",CyrilRamaphosa,65,2,South Africa
2020-12-03 18:29:20+00:00,1334565398918868992,We can also protect ourselves by downloading the #CovidAlert SA mobile app that can notify us if we are exposed to the virus and thereby help to break the chain of transmission.,CyrilRamaphosa,68,5,South Africa
2020-12-03 18:28:56+00:00,1334565297358065667,"It is by observing social distancing and avoiding large gatherings and indoor spaces where ventilation is poor.
 
It is through regularly washing or sanitising our hands.",CyrilRamaphosa,78,7,South Africa
2020-12-03 18:28:41+00:00,1334565234573537287,"But let us remember that until a vaccine is developed and distributed, we remain our own best protection against COVID-19.
 
It is through our everyday actions that we will keep ourselves and others safe.
 
It is through wearing a mask in public at all times.",CyrilRamaphosa,394,63,South Africa
2020-12-03 18:28:31+00:00,1334565192068427778,"In South Africa, our own Health Products Regulatory Authority (SAHPRA) will review the approval applications when received from the developers and authorise their use.",CyrilRamaphosa,59,2,South Africa
2020-12-03 18:28:06+00:00,1334565089060540416,"We are also encouraged by the promising results from three trials of candidate vaccines, which have shown efficacy levels of between 70 and 95 per cent.
 
We await confirmation from medicine regulators that these vaccines are safe, effective and suitable for our needs.",CyrilRamaphosa,59,6,South Africa
2020-12-03 18:27:52+00:00,1334565027148402688,We are encouraged that the Solidarity Fund will be making the initial contribution of R327 million towards this vaccine procurement on behalf of our country.,CyrilRamaphosa,128,18,South Africa
2020-12-03 18:27:41+00:00,1334564980562259977,We are participating in the World Health Organization’s COVID-19 Global Vaccine Access Facility – known as the Covax facility – which aims to pool resources and share vaccine development risk and thus ensure equitable access to vaccines when they become available.,CyrilRamaphosa,72,8,South Africa
2020-12-03 18:27:28+00:00,1334564928833941504,We continue to collaborate with our partners in the international community to ensure that all countries have access to an effective and affordable vaccine.,CyrilRamaphosa,67,12,South Africa
2020-12-03 18:27:18+00:00,1334564885070536706,"As we have said in the past the only viable defence we will have against Covid-19 will be the vaccine.
 
There are now many initiatives in the world to speed up the development of a vaccine.",CyrilRamaphosa,67,11,South Africa
2020-12-03 18:27:06+00:00,1334564836068499456,"Together with the measures to contain a resurgence in hotspot areas, the national effort continues to strengthen public health interventions such as community screening, increased testing, contact tracing and communication on behavioural change.",CyrilRamaphosa,52,1,South Africa
2020-12-03 18:26:54+00:00,1334564783773855745,"Taxi operators are also required to ensure that all their passengers wear masks.
 
In addition, each one of us will be required to comply with the curfew times.",CyrilRamaphosa,97,12,South Africa
2020-12-03 18:25:46+00:00,1334564502147313666,"We have instructed law enforcement officials to ensure compliance with the law, by owners, controllers and managers of workplaces, shops, institutions and buildings to ensure social distancing and wearing of masks.",CyrilRamaphosa,141,27,South Africa
2020-12-03 18:25:28+00:00,1334564425349672962,"For the safety of all of us, those who break the rules must face consequences.",CyrilRamaphosa,3050,731,South Africa
2020-12-03 18:25:07+00:00,1334564336350720008,"We have all the tools we need to prevent a resurgence in the rest of the country. We can only do this if everyone plays their part.
 
We can only prevent a second wave if all of us respect the rules that have been put in place for the protection of everyone.",CyrilRamaphosa,76,5,South Africa
2020-12-03 18:24:49+00:00,1334564260475777025,"To ensure that we maintain the current prevention measures, the National State of Disaster will be extended to the 15th of January 2021 in line with the Disaster Management Act.
 
All existing Level 1 restrictions remain in force throughout the country.",CyrilRamaphosa,125,10,South Africa
2020-12-03 18:23:47+00:00,1334564002958073862,"Based on this assessment and the development of the disease in these areas, the National Coronavirus Command Council will determine the appropriate course of action.",CyrilRamaphosa,72,10,South Africa
2020-12-03 18:23:44+00:00,1334563986541514756,In the coming days the Minister of Health will be visiting the Sarah Baartman District and the Garden Route to assess the situation and to engage with various stakeholders in the province.,CyrilRamaphosa,53,2,South Africa
2020-12-03 18:23:36+00:00,1334563956770418689,They are not intended to increase the hardship experienced by our citizens. These measures are needed to contain the spread of the virus and to save lives.,CyrilRamaphosa,127,13,South Africa
2020-12-03 18:18:31+00:00,1334562676308054017,"However, due to the high rates of infection in the metro, no initiation schools will be allowed in Nelson Mandela Bay.
 
The measures that are being taken in Nelson Mandela Bay are not meant to punish its residents.",CyrilRamaphosa,253,22,South Africa
2020-12-03 18:17:59+00:00,1334562540983119874,"This plan includes strict adherence to health protocols, including screening of initiates, the provision of personal protective equipment and the provision of water for hygiene and to prevent dehydration.",CyrilRamaphosa,78,1,South Africa
2020-12-03 18:17:53+00:00,1334562514470903809,This is because traditional leaders in the Eastern Cape have submitted a risk adjusted plan that has been approved by Departments of Health and Cooperative Governance and Traditional Affairs.,CyrilRamaphosa,76,1,South Africa
2020-12-03 18:17:41+00:00,1334562463992393729,"Following extensive consultation with traditional leaders, we have agreed that the summer initiation season in the Eastern Cape may go ahead.",CyrilRamaphosa,160,22,South Africa
2020-12-03 18:17:26+00:00,1334562401681874947,"In determining these restrictions, we have sought to take those steps which are absolutely necessary to save lives while limiting disruptions to the economy.",CyrilRamaphosa,126,13,South Africa
2020-12-03 18:17:08+00:00,1334562325639073793,"These additional measures are necessary to contain the resurgence in Nelson Mandela Bay, to prevent outbreaks resulting from social gatherings and to protect the capacity of the healthcare system to provide care to those who need it.",CyrilRamaphosa,195,18,South Africa
2020-12-03 18:12:56+00:00,1334561268569690113,"When identifying a hotspot, consideration is given to the number of new COVID-19 cases per day, the testing rate within the population, the percentage positivity rate within the population, the number of active cases, the number of hospital admissions and the number of deaths.",CyrilRamaphosa,114,9,South Africa
2020-12-03 18:12:19+00:00,1334561117310504964,"In line with our differentiated approach to the management of the pandemic, we will therefore implement additional measures in those areas identified as coronavirus hotspots.",CyrilRamaphosa,117,7,South Africa
2020-12-03 18:12:05+00:00,1334561057256431617,"If we think of this pandemic like a bush fire, we need to quickly extinguish the flare ups before they turn into an inferno.
 
At the same time, we need to do all we can to keep the economy of our country open and to push ahead with our reconstruction and recovery effort.",CyrilRamaphosa,96,8,South Africa
2020-12-03 18:11:40+00:00,1334560951350255618,"Fellow South Africans,
 
We must change our behaviour now to prevent a resurgence of the virus and manage outbreaks wherever they occur.",CyrilRamaphosa,192,23,South Africa
2020-12-03 18:11:22+00:00,1334560877828317185,"We are expanding public health interventions such as testing, contact tracing, isolation and quarantine.
 
We are also stepping up our awareness campaigns around public health regulations.",CyrilRamaphosa,72,6,South Africa
2020-12-03 18:11:05+00:00,1334560805606592513,"To prevent this we are putting into motion the resurgence plan that we developed with the World Health Organization’s surge team.
 
We are making more capacity available at hospitals and clinics in these areas.",CyrilRamaphosa,87,4,South Africa
2020-12-03 18:10:45+00:00,1334560719388483585,"The most urgent task before us right now is to contain the rise in infections in the affected districts in the Eastern Cape and Western Cape, and to ensure that a similar situation does not develop in other parts of the country.",CyrilRamaphosa,138,7,South Africa
2020-12-03 18:10:26+00:00,1334560639981858819,But our main problem is that there are parts of the country where people are not complying with the current restrictions and the basic prevention measures are not being followed.,CyrilRamaphosa,86,9,South Africa
2020-12-03 18:10:06+00:00,1334560556234190852,"But by far the greatest contributing cause of infections is that many people are not wearing masks, and are not observing proper hygiene and social distancing.
 
As I said during our last family meeting, at alert level 1, we have the measures we need to control the virus.",CyrilRamaphosa,157,13,South Africa
2020-12-03 18:09:44+00:00,1334560467000373254,As we have said in the past these alcohol-related trauma admissions divert capacity that is needed to deal with Covid-related cases.,CyrilRamaphosa,111,9,South Africa
2020-12-03 18:09:28+00:00,1334560400004800515,"This is particularly the case for funerals, which are often followed by large so-called “after tears” parties.
 
Several hospitals in the Nelson Mandela Bay Metro have reported a rise in alcohol-related trauma admissions.",CyrilRamaphosa,72,7,South Africa
2020-12-03 18:09:12+00:00,1334560331721531403,"Social, cultural &amp; religious gatherings are being held in large numbers. In many cases these gatherings are often attended by many more people than what is permitted under Level 1 restrictions. What is concerning is that these are also often held in venues with poor ventilation.",CyrilRamaphosa,120,14,South Africa
2020-12-03 18:08:31+00:00,1334560160262524928,"Many people are travelling between provinces and within each province in higher numbers, especially with the festive season approaching.
 
In the case of the Garden Route, this also applies to the movement of seasonal workers who work in one province and live in another province.",CyrilRamaphosa,76,8,South Africa
2020-12-03 18:08:14+00:00,1334560088217022464,"In the Eastern Cape and Western Cape there has been an increase in both reported COVID-19 deaths and excess deaths.
This must be a concern for every one of us.
 
There are a number of reasons for the rise in transmission.",CyrilRamaphosa,76,2,South Africa
2020-12-03 18:07:50+00:00,1334559985771143168,"Hospital admissions in these districts are on the rise, in some instances comparable to those during the first wave of infections.",CyrilRamaphosa,75,5,South Africa
2020-12-03 18:07:33+00:00,1334559916502233091,"Three weeks ago hospital admissions were 4,900. There are three areas of the country that account for most of these new infections.
 
These are Nelson Mandela Bay and the Sarah Baartman District in the Eastern Cape and the Garden Route District in the Western Cape.",CyrilRamaphosa,80,3,South Africa
2020-12-03 18:07:16+00:00,1334559843936591873,"Yesterday, South Africa recorded over 4,400 new infections, the largest daily increase in infections since the middle of August.
 
The total number of hospital admissions is now over 5,800 nationally and is increasing.",CyrilRamaphosa,102,8,South Africa
2020-12-03 18:07:03+00:00,1334559787934216194,"There has been a marked rise in new infections and an increase in the no. of people being admitted to hospital. In the first week of November, we were recording an average of 1,500 new cases a day.
 
By the last week of November, this had almost doubled to around 2,900 new cases.",CyrilRamaphosa,97,7,South Africa
2020-12-03 18:06:08+00:00,1334559557281001473,"For nearly 100 days, since the middle of August, we managed to keep the rate of new infections stable, at below 2,000 new cases a day.
 
However, that has changed in the last three weeks.",CyrilRamaphosa,80,5,South Africa
2020-12-03 18:05:55+00:00,1334559504223137792,"A total of 800,872 people are confirmed to have been infected by the virus in South Africa since March. Around 92 per cent of these people have recovered. This is good news.
 
As of today, 21,803 people are known to have died from COVID-19 in South Africa.",CyrilRamaphosa,66,5,South Africa
2020-12-03 18:05:22+00:00,1334559366876438528,"There is now clear evidence of a resurgence of infections in parts of our own country, which, if not confronted decisively and directly, could lead to great suffering and death. This pandemic has already taken a heavy toll on our country.",CyrilRamaphosa,86,12,South Africa
2020-12-03 18:05:07+00:00,1334559303114612738,"And yet, despite the progress we have made, we have always known that a second wave of infections is possible in South Africa if we do not take the necessary measures to protect ourselves and those around us.",CyrilRamaphosa,90,6,South Africa
2020-12-03 18:04:34+00:00,1334559166212558850,"Where South Africa once had the fifth highest number of infections in the world, we have now fallen to 14th in the world as infections in other countries have surged dramatically.",CyrilRamaphosa,67,3,South Africa
2020-12-03 18:04:27+00:00,1334559133660491776,"We have seen many countries around the world experience a resurgence of the coronavirus, some with second waves even worse than their initial peak.",CyrilRamaphosa,68,6,South Africa
2020-12-03 18:03:57+00:00,1334559010024984584,"The global pandemic continues to cause devastation across the world, with more than 64 million infections and nearly one-and-a-half million confirmed deaths.",CyrilRamaphosa,84,16,South Africa
2020-12-03 18:03:40+00:00,1334558940403802119,"As we remember them, let us pledge that we will do everything within our means to contain these two pandemics and save lives.",CyrilRamaphosa,91,1,South Africa
2020-12-03 18:03:29+00:00,1334558890516766722,"Before doing so, I wish to express my appreciation to all South Africans who observed the five days of mourning from the 25th to the 29th of November for those who have lost their lives to COVID-19 and gender-based violence and femicide.",CyrilRamaphosa,107,5,South Africa
2020-12-03 18:03:22+00:00,1334558862448398341,"My fellow South Africans,
 
I wish to speak to you this evening about the current state of the coronavirus pandemic in South Africa.",CyrilRamaphosa,1724,199,South Africa
2020-12-03 18:01:46+00:00,1334558460151644160,Progress in the National effort to contain the #COVID19 pandemic ,CyrilRamaphosa,152,44,South Africa
2020-12-03 17:21:00+00:00,1334548200565444610,My Statement on the occasion of the General Debate of the 31st @UN General Assembly Special Session on #COVID19  #UNGASS #PrepareProtectProsper #BetterAfricaBetterWorld ,CyrilRamaphosa,137,16,South Africa
2020-12-03 11:25:51+00:00,1334458824221220869,"@AUC_MoussaFaki and I also discussed peace and security issues currently affecting the continent. 
#TheAfricaWeWant #BetterAfricaBetterWorld",CyrilRamaphosa,35,9,South Africa
2020-12-03 11:25:50+00:00,1334458818907017219,"I received a courtesy call earlier this week from Chair of the @_AfricanUnion Commission @AUC_MoussaFaki. We had fruitful discussions on matters relating to the upcoming extraordinary Summits on the #AfCFTA and #SilencingTheGuns, scheduled to take place on 5-6 December 2020. ",CyrilRamaphosa,295,66,South Africa
2020-12-03 10:49:12+00:00,1334449600913158144,"On this International Day of Persons with Disabilities let us all commit to be part of building a caring and inclusive nation.

",CyrilRamaphosa,31,3,South Africa
2020-12-03 10:48:58+00:00,1334449544659136512,"As we work towards resolving these challenges, we can be assured of the strength and durability of the social compact between us as government, business, labour and the disability sector.

",CyrilRamaphosa,19,2,South Africa
2020-12-03 10:48:26+00:00,1334449407979376640,"I am pleased that today’s meeting has served to clarify issues of priority, and that we have consensus on the steps that need to be taken to improve the lives of persons with disabilities.

",CyrilRamaphosa,30,0,South Africa
2020-12-03 10:48:10+00:00,1334449340824383489,"We all have a role to play to promote inclusiveness and diversity, and to support persons with disabilities morally, socially, economically and politically.

",CyrilRamaphosa,20,0,South Africa
2020-12-03 10:47:52+00:00,1334449267184971778,"It is up to us as employers to demonstrate our commitment by hiring, training and capacitating persons with disabilities, and to make our workplaces conducive and safe for them.

",CyrilRamaphosa,22,2,South Africa
2020-12-03 10:47:43+00:00,1334449228312174593,"It is up to us to teach our children that disability must never be a reason to tease, to bully or to hurt someone.

",CyrilRamaphosa,57,4,South Africa
2020-12-03 10:47:23+00:00,1334449144447053825,"By now we must have moved to action, to advancing inclusion and to empowerment.
 
It is up to us as families, as communities, as religious and traditional leaders to break the barriers of stigma and discrimination.

",CyrilRamaphosa,26,1,South Africa
2020-12-03 10:47:07+00:00,1334449075912122368,"The performance agreements I have signed with Ministers will assist implementation.
 
In the 26th year of our democracy, there really should be no more talk of the need to protect the rights of persons with disabilities.

",CyrilRamaphosa,28,6,South Africa
2020-12-03 10:46:50+00:00,1334449004227289089,"The Department of Planning, Monitoring and Evaluation will review the outcomes of the Medium Term Strategic Framework to assess annual progress on the implementation of the defined priority programmes for persons with disabilities.

",CyrilRamaphosa,11,0,South Africa
2020-12-03 10:46:32+00:00,1334448930613043200,"I have informed the Presidential Working Group that all of government is being held to strict targets when it comes to empowering persons with disabilities.

",CyrilRamaphosa,17,0,South Africa
2020-12-03 10:46:07+00:00,1334448825163976711,"We remain committed to implementing the White Paper on the Rights of Persons with Disabilities and to ensure our work is aligned with the UN Flagship Report on Disability and Development.

",CyrilRamaphosa,12,0,South Africa
2020-12-03 10:45:34+00:00,1334448686215131136,"Today’s meeting reflected on the progress we have made in meeting our domestic and international commitments to promote and protect the rights of persons with disabilities.

",CyrilRamaphosa,20,1,South Africa
2020-12-03 10:45:17+00:00,1334448614186348544,"To empower persons with disabilities is not charity.
 
It is not a favour or a demonstration of our goodwill as a government.
 
It is their right, as it is the right of every South African.

",CyrilRamaphosa,14,1,South Africa
2020-12-03 10:44:59+00:00,1334448538399412224,"As we work to implement the Economic Reconstruction and Recovery Plan, we are making sure that persons with disabilities are prioritised when it comes to job opportunities under the Presidential Employment Stimulus.

",CyrilRamaphosa,14,0,South Africa
2020-12-03 10:44:21+00:00,1334448380202917890,"A process is underway to finalise a report on the impact of the coronavirus on persons with disabilities, which will guide not only our approach to disability in the economic recovery plan, but also our preparation for future crises of this nature.

",CyrilRamaphosa,14,2,South Africa
2020-12-03 10:43:54+00:00,1334448267392856066,"Disability has been included in the workstreams of the National Coronavirus Command Council.
 
We are striving to ensure that the legal, social, economic, health care and containment workstreams include disability in their work.

",CyrilRamaphosa,12,0,South Africa
2020-12-03 10:43:38+00:00,1334448202112782338,"Through the work of the Presidential Working Group on Disability, we are making sure disability is mainstreamed in all government plans and programmes, along with the necessary budgets.

",CyrilRamaphosa,10,0,South Africa
2020-12-03 10:43:14+00:00,1334448100199575552,"The social, economic and political inclusion of persons with disabilities is included in the UN Agenda 2030 and Sustainable Development Goals, as well as our own National Development Plan.

",CyrilRamaphosa,7,0,South Africa
2020-12-03 10:43:00+00:00,1334448039596093441,"Because our forebears fought and struggled for our freedom, we cannot rest if even a single one of our citizens is a victim of discrimination and prejudice on account of having a disability.

",CyrilRamaphosa,13,3,South Africa
2020-12-03 10:42:42+00:00,1334447964077629447,"We therefore will not tolerate a situation where persons with disabilities are denied access to healthcare, employment, education and basic services because of their disability.

",CyrilRamaphosa,15,0,South Africa
2020-12-03 10:42:27+00:00,1334447904350744576,"The rights promised by our Constitution, including socio-economic rights, apply to all.
 
They were hard-won and are inalienable.

",CyrilRamaphosa,11,5,South Africa
2020-12-03 10:40:48+00:00,1334447487030087683,"Disability has been included in the workstreams of the National Coronavirus Command Council.
 
We are striving to ensure that the legal, social, economic, health care and containment workstreams include disability in their work.

",CyrilRamaphosa,11,0,South Africa
2020-12-03 10:40:23+00:00,1334447381736267780,"As we mark 16 Days of Activism for No Violence against Women and Children, we must work to end gender-based violence against persons with disabilities and ensure that survivors get the necessary support.

",CyrilRamaphosa,25,2,South Africa
2020-12-03 10:39:05+00:00,1334447053821374466,"As we observe this special day together with other countries around the world, let us remind ourselves that ours is truly a country founded on human rights, and one that belongs to all who live in it.

",CyrilRamaphosa,27,1,South Africa
2020-12-03 10:38:44+00:00,1334446968765100033,"We congratulate Braam, who is an award-winning film maker and champion for better education in the deaf community, on achieving global recognition for his contribution to improving the lives of persons with disabilities.

",CyrilRamaphosa,17,0,South Africa
2020-12-03 10:38:37+00:00,1334446936523497472,"They are encouraged – as we are – by the achievements of South Africans like Braam Jordaan, who today will be receiving the prestigious 2020 Henry Viscardi Achievement Award.

",CyrilRamaphosa,11,3,South Africa
2020-12-03 10:38:20+00:00,1334446865115475968,"For every Michael Masutha and Hendrietta Bogopane-Zulu there are young men and women out there who are motivated to become leaders.

",CyrilRamaphosa,15,1,South Africa
2020-12-03 10:38:01+00:00,1334446787298549760,"For every Natalie du Toit, Justice Zak Yacoob &amp; every Steve Kekana, there are thousands of persons with disabilities who are inspired to be all they can be, because they know ours is a country that will enable &amp; support them to fulfil their potential.
 
",CyrilRamaphosa,10,0,South Africa
2020-12-03 10:37:25+00:00,1334446636173578241,"After all, persons with disabilities are among our country’s greatest heroes in sports, in music, the arts, journalism, and many other professions.

",CyrilRamaphosa,15,1,South Africa
2020-12-03 10:37:06+00:00,1334446556288856068,"We are a country that is proud of its commitment to advancing the rights of every single one of our citizens.

",CyrilRamaphosa,19,3,South Africa
2020-12-03 10:36:54+00:00,1334446505625870337,"It is significant that we are meeting to address these critical issues on such an important occasion – the International Day of Persons with Disabilities.

",CyrilRamaphosa,11,1,South Africa
2020-12-03 10:36:12+00:00,1334446331818029056,"This Presidential Working Group must continue to play its critical role in guiding different government departments as they implement plans, policies, measures and programmes to advance the rights of persons with disabilities.

",CyrilRamaphosa,20,5,South Africa
2020-12-03 10:33:56+00:00,1334445757412200449,Together Building Communities Inclusive Disability Rights #DisabilitiesDay ,CyrilRamaphosa,66,12,South Africa
2020-12-03 07:58:22+00:00,1334406607892049921,"On this important anniversary, let us establish a firm platform for local government to continue to improve the quality of life of all citizens and to free the potential of each person.
 
I wish you a productive National Members Assembly.

",CyrilRamaphosa,25,6,South Africa
2020-12-03 07:58:00+00:00,1334406515457921024,"I call on you to continue to be an active participant in the intergovernmental relations system; provide common policy positions on key issues; continue to represent local government interests; and provide solutions to the challenges of local government.
 
",CyrilRamaphosa,26,6,South Africa
2020-12-03 07:53:48+00:00,1334405460267393024,"SALGA has a clear strategic role to play in supporting its members to fulfil their developmental obligations.

",CyrilRamaphosa,21,4,South Africa
2020-12-03 07:51:59+00:00,1334405004803907585,"As we now rebuild our economy, this approach to collaboration should be used at a local level to support growth and job creation.
 
At the same time, we must resolve the structural weaknesses that still exist.

",CyrilRamaphosa,14,5,South Africa
2020-12-03 07:51:39+00:00,1334404919907012610,"We have been able to establish national, provincial and district coronavirus councils and centres to drive our response, and in the main have been successful in bringing government together.

",CyrilRamaphosa,13,2,South Africa
2020-12-03 07:51:25+00:00,1334404859362209793,"The success of the District Development Model rests on greater coordination and collaboration between all spheres of government. 

The COVID-19 experience has demonstrated our capabilities in this regard.

",CyrilRamaphosa,11,0,South Africa
2020-12-03 07:51:02+00:00,1334404765107761152,"As we move towards its completion and eventual adoption, we are intensifying stakeholder engagements.

",CyrilRamaphosa,12,1,South Africa
2020-12-03 07:50:54+00:00,1334404731217858560,"Growing local economies is critical if we are to resolve problems of poverty and unemployment.
 
The development of the #OnePlan will transform our intergovernmental planning landscape.

",CyrilRamaphosa,11,1,South Africa
2020-12-03 07:50:25+00:00,1334404610908426241,"District Development Model champions in the form of Ministers, Deputy Ministers and MECs have been appointed, paving the way for intergovernmental teams to work with districts in a coordinated manner.

",CyrilRamaphosa,19,7,South Africa
2020-12-03 07:50:09+00:00,1334404539961798656,"The district hubs will facilitate intergovernmental joint planning, resolve misalignment, and ultimately help to provide municipal support and promote shared services.

",CyrilRamaphosa,11,0,South Africa
2020-12-03 07:49:51+00:00,1334404466620108800,"The Development Bank of Southern Africa has been appointed as an implementing agent, and project management offices and district hubs have been established in the two pilot sites in KwaZulu-Natal and Limpopo.

",CyrilRamaphosa,13,3,South Africa
2020-12-03 07:49:35+00:00,1334404397682585603,"We have been able to launch three pilot sites in the eThekwini Metropolitan Municipality, in the Waterberg District Municipality and in the OR Tambo District Municipality.

",CyrilRamaphosa,12,2,South Africa
2020-12-03 07:49:18+00:00,1334404329218957313,"During the past year and despite the limitations imposed by COVID-19, we have made progress in institutionalising the District Development Model.

",CyrilRamaphosa,9,1,South Africa
2020-12-03 07:49:03+00:00,1334404264454725633,"At the same time, the District Development Model prioritises building state capacity and strengthening the system of local government.

",CyrilRamaphosa,17,0,South Africa
2020-12-03 07:48:43+00:00,1334404183089405952,"The District Development Model is about improving the delivery of integrated services, the alignment of resources, facilitating inclusive economic development and establishing long-term strategic planning.

",CyrilRamaphosa,14,0,South Africa
2020-12-03 07:47:57+00:00,1334403987286667265,"In August 2019, Cabinet approved the District Development Model to address weaknesses in service delivery, planning, budgeting &amp; implementation in local government.
 
Its primary purpose is to narrow the distance between the people and their government.

",CyrilRamaphosa,13,0,South Africa
2020-12-03 07:47:26+00:00,1334403856239906816,"Local Government is too important to our people and their lives, to our developmental objectives and to the very future of this country.

",CyrilRamaphosa,17,3,South Africa
2020-12-03 07:47:05+00:00,1334403772026658816,"We cannot have municipalities that are so dysfunctional that people feel they must resort to violence to be heard.
 
We simply cannot afford local government to fail.

",CyrilRamaphosa,16,5,South Africa
2020-12-03 07:46:45+00:00,1334403687297511425,"Coupled with institutional weaknesses like corruption and nepotism, many of our municipalities are facing a crisis of credibility.
 
We cannot allow the widespread governance failures in municipalities to continue.

",CyrilRamaphosa,15,5,South Africa
2020-12-03 07:46:26+00:00,1334403606762696705,"Many of the challenges facing our municipalities are inherited.
 
Among them are massive backlogs in basic services, deep inequality, weak revenue bases, rising demand for services and the devolution of several new powers &amp; functions to local government.

",CyrilRamaphosa,13,5,South Africa
2020-12-03 07:46:04+00:00,1334403515658145793,"For the 2018/2019 financial year, only 20 of the country’s 257 municipalities got clean audits. This is less than 8%.

",CyrilRamaphosa,22,4,South Africa
2020-12-03 07:45:58+00:00,1334403489154347009,"A measure of the extent of these challenges are the poor municipal audit outcomes.
 
The latest report from the Auditor-General points to serious lapses of governance and financial management in our municipalities.

",CyrilRamaphosa,16,1,South Africa
2020-12-03 07:45:32+00:00,1334403382140874752,"The provision of services has, over the course of 20 years, lifted millions of people out of poverty and enabled them to enjoy an improving quality of life.
 
But local government also faces a number of very serious challenges.

",CyrilRamaphosa,10,4,South Africa
2020-12-03 07:45:09+00:00,1334403284312838145,"There are schools, libraries and clinics where there once were none.
 
Communities have sanitation and clean drinking water where they were once forced to fend for themselves.
 
Homes have been electrified and streets have been paved.

",CyrilRamaphosa,26,23,South Africa
2020-12-03 07:44:54+00:00,1334403218705682432,"It is undeniable that over the past 20 years local government has been a key driver of development in our communities.
 
Our progress has been substantial, and the quality of life of millions of people has been improved.

",CyrilRamaphosa,21,4,South Africa
2020-12-03 07:44:39+00:00,1334403158148313090,"Secondly, what progress have we made in improving the quality of life for our citizens through our local government structures?
 
Thirdly, has local government advanced effective and ethical governance?

",CyrilRamaphosa,18,1,South Africa
2020-12-03 07:44:33+00:00,1334403131191533569,"As we mark 20 years of democratic local government, there are a number of questions we must ask ourselves.
 
Firstly, has local government been effective in overcoming the injustices of the past?

",CyrilRamaphosa,15,0,South Africa
2020-12-03 07:43:48+00:00,1334402943563554825,"As SALGA, you are at the forefront of transforming local government to make it fit for purpose, and to serve our people and meet their needs.
 
Yours is a constitutionally derived mandate to bring development &amp; opportunities to the people of South Africa.

",CyrilRamaphosa,10,0,South Africa
2020-12-03 07:43:30+00:00,1334402868904947712,"Local government is the nerve centre of service delivery, of socio-economic development and of driving our efforts to build a truly democratic, integrated, prosperous, non-sexist and non-racial society.

",CyrilRamaphosa,13,2,South Africa
2020-12-03 07:43:19+00:00,1334402820439728129,"We are now in the phase of recovery and reconstruction; a phase that will be difficult and long, and will require the utmost effort.

",CyrilRamaphosa,15,1,South Africa
2020-12-03 07:43:04+00:00,1334402760696082433,"COVID-19 has been a setback for all spheres of governance, and the great task before us is not only to regain lost momentum, but to rebuild with added urgency.

",CyrilRamaphosa,15,3,South Africa
2020-12-03 07:42:58+00:00,1334402732845887489,"This crisis has had a devastating impact on human health, on our economy, on livelihoods, on businesses and indeed on service delivery.

",CyrilRamaphosa,21,1,South Africa
2020-12-03 07:42:40+00:00,1334402660745826305,"We meet today to reflect on our progress over the last two decades towards the realisation of that mission and to outline the tasks ahead.
 
We are doing so in the midst of a profound crisis brought about by the global coronavirus pandemic.

",CyrilRamaphosa,22,4,South Africa
2020-12-03 07:42:25+00:00,1334402595297890305,"Since then, the mission of local government has been – in the words of our Constitution – to “improve the quality of life of all citizens and free the potential of each person”.

",CyrilRamaphosa,16,1,South Africa
2020-12-03 07:42:19+00:00,1334402570496962560,"It is almost 20 years to the day since we held the first fully representative local government elections in democratic South Africa, on the 5th of December 2000.
 
#InspiringServiceDelivery 🇿🇦 
",CyrilRamaphosa,12,0,South Africa
